a,b,c
3.7183343879763847e6,8.805590092411634e6,-3.08438382542052e6
6.081970398912036e6,-3.3724176902249516e6,-7.075230628591148e6
782370.1967935998,-730662.1704732806,-6.101920915078105e6
-1.1131956085652926e6,6.2187803986047795e6,1.1637867846500566e6
-7.625234891889901e6,-6.978916405394269e6,-1.370147737849544e6
703023.9683384711,7.096052732901156e6,7.716267431444452e6
-1.7243345917096906e6,7.913537436264284e6,-1.823750903867981e6
-1.7780292890244501e6,234875.5622071776,3.1446767875540066e6
596720.5844936373,-3.2294998735826863e6,-4.961391347522975e6
3.777288175355368e6,3.243112230036519e6,3.416287717073099e6
6.637598778810611e6,5.076672028766771e6,-3.4469898751977175e6
-1.7660522141179019e6,-7.606987385883487e6,2.54269825145252e6
-667039.7213635979,-174062.97031417227,-460366.52206506534
1.502350384612363e6,-8.017493079414943e6,387687.2319306133
8.066815006650529e6,-2.5629368137614266e6,3.1856328206599653e6
-803474.5811455811,2.655237793068895e6,8.998061453058582e6
-3.146905782609438e6,-1.0305828816699516e7,-1.3459559654254783e6
-2.0980259370067315e6,620818.6281867496,9.921478631880032e6
-4.61627100558297e6,3.129386905027746e6,833880.105472777
-5.492687929880202e6,-6.722713982922597e6,-5.347391779664724e6
-1.9419753095827412e6,-6.562977885437633e6,-1.1782187914379077e7
4.308218410164355e6,-6.435929067795971e6,-3.0358875314404545e6
-4.752017419094905e6,7.798865987512985e6,-2.777892584384605e6
6.777108269718106e6,-5.974974289572805e6,-1.5220759102399098e6
-7.783001381395541e6,4.585604690736913e6,-1.1762275910716547e7
2.440027944097043e6,-7.747970197110959e6,-2.3018268158252826e6
-227343.05610412796,-4.502265085568597e6,2.4616455502225016e6
-4.371348539742874e6,5.396174323438613e6,-2.9130049777718824e6
4.908632727960005e6,-9.984082157952672e6,-9.55405819193605e6
4.822016218339787e6,724187.3925459282,-5.50603780726857e6
4.1097089096159716e6,-3.355617647355866e6,-1.35234752269607e6
1.3269344253635746e6,140983.69196721853,6.223307856491364e6
1.5835721725063324e6,5.865741528331006e6,-7.548228087192435e6
2.424670064879205e6,-3.661170083707521e6,-5.007451963959444e6
8.577432754717596e6,-2.3483309562137546e6,5.309720445540324e6
-5.249618632055842e6,2.257604982499123e6,-4.0915979017197187e6
71964.39805120639,1.1902060218969302e6,-5.443520469752617e6
-1.5560274597714301e6,4.730150729459587e6,-3.8211824253080394e6
3.0928064392801337e6,8.430764279188491e6,-725829.1496941276
803165.8629702161,-2.2660138462388883e6,-3.0014879121658085e6
-6.13770401745258e6,-8.709465277898205e6,7.063783758301734e6
2.0011185130525478e6,4.471365432619763e6,49791.27194599886
69768.47093482401,2.1769420680235415e6,-1.1779726085111264e6
2.5461406747951186e6,-1.1406804795868961e7,-2.573061481713542e6
6.339612259471623e6,-3.003698892224148e6,-5.674259249454534e6
-3.6711536482389267e6,-1.1668768083648805e7,-4.78569079151769e6
74026.04862505871,275747.91117517935,-6.631833604150786e6
325746.81527839036,-1.9750480413997676e6,-4.34508216425486e6
3.2968730135571137e6,-5.656253144498421e6,-1.1279867578709917e6
-4.1220975002219044e6,1.219705676419787e6,-2.5472937388744084e6
6.9760078723876355e6,-4.485165164372157e6,-7.3281146030991515e6
3.43746536201469e6,-8.396667612657873e6,6.815787573137664e6
3.7943351606000713e6,1.0313136649244567e7,-6.164684310609691e6
429837.55900957825,-2.2700310222268947e6,6.451291322559399e6
4.451116489462772e6,-6.137648948825964e6,870354.2375696055
1.525464919684153e6,2.6244304832461705e6,5.86946430195754e6
-5.468308276713588e6,-4.454906908255466e6,-1.5566905634254944e6
-3.078333463737333e6,-4.277693995858775e6,-204068.76060788136
-2.617491577343472e6,9.34158156467746e6,2.7612570844403133e6
-677973.3770245332,5.393936317647338e6,9.355810504645392e6
-1.3512366856794655e6,-176853.6346312467,3.30205099800119e6
-1.0393623205581519e6,753082.2514697924,9.268917242872287e6
8.48744394421814e6,6.1995630053113345e6,-2.143761623905689e6
-5.909256455328645e6,1.7182451475821603e6,1.065852634678448e7
5.304794666064806e6,898210.6697853998,-760128.2928745192
85365.36042954982,9.195640405105043e6,-301689.9788805461
-382021.9176125656,-1.8015778021124245e6,-4.637903738339159e6
5.906967059050683e6,-4.94923616748793e6,5.934391578180801e6
8.216231156294342e6,3.3980226989968126e6,-179522.3360756486
-6.098079649029195e6,3.296246362241544e6,2.276298575859357e6
-2.9385290879625254e6,2.0357206121445224e6,-8.864440879474347e6
6.294621582917182e6,2.4959044195727315e6,4.73821281971791e6
-2.8902197560700704e6,1.0918481778954726e6,885898.7602107543
-228610.92815308995,-1.8104200285363514e6,-3.1077334327882784e6
-1.1589236306725808e6,2.796852107249085e6,-3.7295027036779844e6
-8.727518529025942e6,6.398061631258791e6,-1.3557210609740352e6
-6.682799433979832e6,3.2053491755674863e6,3.1774377699407237e6
-3.51022803173262e6,-3.6159290945722293e6,-7.384121961021978e6
-8.088835751495311e6,2.323035009704984e6,-4.332579185427484e6
-4.917085060703102e6,2.7553716193388584e6,1.6356239688167535e6
-3.2571113260583584e6,-8.058533917513099e6,-1.1257975636897145e6
2.646665834571282e6,2.8808540622692746e6,-6.715798366367529e6
4.512176775500383e6,4.654995320392725e6,428428.5606864593
2.051209795986158e6,8.132457994636515e6,-8.39729657361834e6
1.0166613067510783e6,-5.210483311149284e6,726906.8108563707
7.948277430302542e6,-6.080631547963478e6,3.4162346940736705e6
1.3841826907700978e6,-4.015245099023246e6,-9.027286449389528e6
7.677388400252429e6,-655599.1584066538,9.152976636144403e6
1.2802444108593506e6,1.201615516284958e6,7.448598273505724e6
-1.6588702321151597e6,555682.4842827609,522330.48457131983
-4.526438423683714e6,-2.7815562301676725e6,3.5613696906569954e6
-4.275443004774961e6,819960.199066663,1.5938416674759851e6
764616.9454521717,1.4966482930087943e6,-373928.2293684095
-1.6354853235825384e6,6.814783972856483e6,778110.9062594356
-2.665642524866474e6,1.0867314406531274e7,1.083701615917085e6
-3.1638709341060324e6,-6.122449015538873e6,-4.582518393897197e6
5.6553861185625885e6,1.1805476605664846e6,-6.358284662264839e6
4.476804279730701e6,583938.7913827527,1.012748895870341e7
-1.1292999602078458e6,1.2647748260229288e6,7.276325611873476e6
-8.272908684960748e6,1.484354497987506e6,7.031354970080288e6
-713154.4111039059,-4.858837531087105e6,4.831272866215188e6
-2.489084127294317e6,523478.4997427212,5.407221202958456e6
2.508136103205008e6,599487.9975954448,7.423119028991416e6
-2.345101116430695e6,-3.2581689914431227e6,-4.399589695407134e6
1.860886551690959e6,-2.0439362375830417e6,5.6240575509204315e6
-4.029018939310528e6,4.5667348816149365e6,4.0404535325058647e6
-2.4297728416158985e6,-6.743376994772232e6,1.648574447643395e6
-883736.4372843561,5.757678860968101e6,-3.145690045820941e6
-1.2827756669809945e7,3.9689029355717152e6,-1.7159075220285235e6
-1.5491083608019259e6,-1.766832130370324e6,2.1224046686017844e6
6.827406538044882e6,-1.6254367825400608e6,9.466485270238202e6
1.3278351429084458e6,-210120.34373369114,-247477.56208668728
715620.176697393,-4.059669499101203e6,-1.5319051982021378e6
2.3209588645933163e6,1.4056785818203068e6,-324348.03469781025
-994133.9445021994,3.8444126222682903e6,1.9111598348166922e6
-3.817603474594751e6,-866882.5675716286,2.7893233974544927e6
964288.8389886699,308667.0457531498,8.899328997617137e6
-6.602506483379912e6,3.4064425842471626e6,3.5811428055498237e6
-4.435986427938701e6,-764825.4698634306,-8.457891096925199e6
-5.762844383377722e6,-6.186109341979533e6,4.90064409607882e6
4.896724535736654e6,-2.911954680330632e6,-3.4487608685455066e6
6.811846034880739e6,-997027.7679367405,5.61285974136985e6
1.7809852405551076e6,4.388650438094565e6,9.351827834986232e6
8.566352057497622e6,-495172.49981864047,-5.40554438309751e6
585152.7675797045,5.188884627300582e6,5.082456660612639e6
-7.551190075584623e6,-272944.17285961605,-4.182229166788322e6
3.664573356505507e6,273357.0262361924,-1.8891660784025406e6
-7.818953737615139e6,-2.362720960764825e6,3.260166824939494e6
1.0734730781170866e7,4.718413465613013e6,-6.26335781590881e6
1.0957030574472845e6,-4.1495093484521112e6,447538.6372574389
1.2406005975583175e6,3.082381176396805e6,8.413407852003446e6
-6.822164923364113e6,1.2926025933491143e6,1.7483642211984738e6
-2.0349963486484836e6,1.7880413096071826e6,-9.638866823933823e6
-669427.9213924287,-2.2922482065538703e6,9.005959079470128e6
-4.4166038061048435e6,-7.731214338184121e6,1.1396954671102406e6
-354476.9436892659,1.599607641623714e6,-1.1052495724015355e6
-7.5862300430076765e6,-1.7155160959277991e6,-1.257412401713662e6
-858007.2686581515,5.151327679327737e6,1.4101200348735504e7
-1.3015114041040787e7,5.7199621759006865e6,1.2825424359656065e6
1.1313390131192135e6,510057.2749554977,7.61701742755502e6
-365668.7048458738,2.0280940162985437e6,3.1494131382632744e6
350836.7493391424,-1.175367388073784e6,1.0516494221599944e7
7.620416887279316e6,-3.7494365801425506e6,6.181107707500218e6
734721.6675045557,2.5303535919438573e6,-1.0251797415206997e6
-1.1926022824790883e6,2.406688562314881e6,-2.48914945595582e6
-5.789164300328225e6,-3.3171964237381862e6,1.0632685965154124e6
7.035353903446659e6,6.358464462854559e6,11405.395513320796
-5.434892372153556e6,5.89259030232644e6,7.967762959785979e6
1.801577011990393e6,9.316766384786528e6,-944879.3136349147
-3.379516153596785e6,-1.3663859162339442e6,-3.9344006315567307e6
-930463.3246158491,669002.8956588538,3.574317242208767e6
1.3339067626933171e6,-2.149026873335374e6,-1.5486755350169349e6
-4.97475155046302e6,-7.508126360949715e6,-4.694909963021276e6
-387199.2119158886,3.3837979071461344e6,5.320352190446743e6
-6.86409916046908e6,588699.2664877833,-3.3973875940096676e6
2.9338397522032387e6,-7.270123833376856e6,-2.442003968437511e6
2.1812620360628217e6,3.124141145897935e6,4.995942268900841e6
5.206011783596525e6,-5.2218477119345805e6,505830.18809168163
-22039.79718731762,8.086177906694951e6,-1.3848599626578342e6
4.860829488621087e6,-1.8413136941654678e6,2.469537946321538e6
8.149518623221561e6,2.941856057550855e6,176037.40688124183
4.407306146446951e6,957344.6941073849,3.802594915455764e6
-3.456625159487023e6,-1.4285611057855418e7,323773.2356621043
-5.63288069514141e6,4.377077787390317e6,2.2048439405075125e6
2.6013028874538494e6,1.8794952046945002e6,-1.5200111863523645e6
-8.347248314616432e6,-3.63793720171549e6,8.814913575147135e6
-1.4905754414917408e6,3.0593539039880387e6,4.0944456979073086e6
2.5506956845564377e6,5.255694743948464e6,-2.5528665679985313e6
-1.5710823337642955e7,7.77118128338768e6,-2.988318367034588e6
-506781.53668841755,6.646618578382203e6,31245.807852210877
5.509010176153012e6,-5.314196994279133e6,-509644.4454381919
3.9226244735893514e6,-9.517982921021339e6,2.242290183104798e6
-5.910051853798696e6,5.707949804073978e6,7.012825862517983e6
-6.668184527516549e6,-8.971054217126414e6,7.591172307490842e6
-275256.05301398976,-495206.4545409355,1.8152640606804537e6
-5.0743530070069535e6,9.583370551389368e6,-4.264317472053401e6
-1.3995568424717155e6,2.8466440238311365e6,-93981.92386142927
8.2613741550725605e6,198578.91212683957,-6.276858520207082e6
-325982.2678203025,538821.5968586282,8.771526120912988e6
-4.1053336921094004e6,1.8468406465551306e6,7.2294320534650525e6
-5.063370740827548e6,8.001373335228443e6,-4.013690329093648e6
-484707.79689306044,3.334597064763241e6,5.694727019504487e6
-1.111876790256187e7,-601380.8521033392,-6.273063950168359e6
-3.906498738225124e6,602551.3567894641,5.583284079925505e6
-1.3682261238243438e6,-2.4779740609837673e6,1.8911755566977863e6
5.3780656368400715e6,2.0891200375677852e6,3.2748021932232752e6
-2.950782838936655e6,1.0588022150083694e6,-23903.64172779222
-1.0925173682166845e7,5.676469053400439e6,4.023853686469344e6
5.755586089528246e6,4.431160620349358e6,1.4742189000098202e6
4.4042577100884225e6,-891088.9622706821,-866857.1503715566
-6.1065779623076e6,-1.2144291482583549e7,-487716.19907663105
3.6730670018027513e6,-4.1669258887103596e6,3.2640765133825717e6
-113541.99329964908,-6.133878400530095e6,-2.5483580073043997e6
-1.820316201583997e6,7.620681015815298e6,2.610059059472606e6
-6.485303147699559e6,-1.5416387909374745e6,9.599395032277914e6
-1.3904283165530043e6,-2.8468942174308402e6,2.636244304098769e6
-6.921351170166783e6,6.666252052670692e6,-1.0801655544219334e7
-8.261822169344171e6,2.752548562006683e6,1.1817379475124264e7
-428833.7388896062,-152597.98007058445,-3.0083265421936596e6
-2.7493554963029963e6,2.1607254634660715e6,2.15715431125585e6
-7.916607892052857e6,-3.6182332874969523e6,7.678865936239083e6
1.4623596316244698e6,-8.110280875073137e6,4.071385213120503e6
-2.007504378462363e6,3.7993797109249295e6,1.2757245245933176e6
-5.061524167540113e6,-2.840441190479313e6,4.428033847050772e6
-1.0210295691547703e7,-7.224971340742093e6,1.6039362320420616e6
6.669928242799333e6,-2.249380235207639e6,1.2100568829212038e7
4.1236011436738335e6,-2.180437693643105e6,4.958855366239887e6
-38104.172643082195,-6.192489672382886e6,-7.48706489900889e6
-857957.5776551162,2.5155332549550873e6,9.98881922383851e6
2.201433322349084e6,-6.718136143090797e6,688280.4353547508
-7.111581812495343e6,832501.8437076455,3.576713908473127e6
4.148771558722241e6,-324976.8555132211,-7.264229960315733e6
-424723.66725383507,1.9868341269004706e6,-8.250718089201963e6
4.226884937296507e6,-6.274468603279973e6,-7.029384856164288e6
3.9237672508246675e6,-123781.20632127195,1.9568437483226892e6
-1.0513440687704852e7,7.217725880631724e6,3.6462137104374804e6
-3.508730463861608e6,-907517.4362601246,-853240.469953838
1.2027866542545691e7,2.0407733678642828e6,1.0848885667774007e7
-1.6011468619586776e6,2.3542395120294015e6,-1.1225179122103818e6
279079.93615721824,4.854270385109961e6,5.691122930734791e6
-2.9741133930086335e6,-439887.92357321666,6.533364559273628e6
6.244844647630637e6,-6.786867418351482e6,-125500.56498196114
-3.7406999957588436e6,5.618951915254951e6,1.8220299960027018e6
3.672817354257578e6,4.199552411532494e6,-693413.4605664164
-3.0260283822107483e6,687196.1657380958,-1.192220142589378e6
-221221.87157718773,133639.90257415606,-2.5611912051396472e6
1.3670814463815906e6,-937518.0249488421,-2.7109901426374083e6
-3.4401532812758368e6,-111652.19429660238,1.1529657536293462e7
-154437.87509702437,4.276672641675332e6,4.593121777443611e6
-3.2861031253235773e6,6.211455931906211e6,8.696246708959894e6
2.622889960102895e6,4.515436432392877e6,-3.0957392695083143e6
-6.350501530999842e6,-9.776240711285835e6,5.2099916041256245e6
-2.182289755119382e6,236311.6145099843,1.6970701202052787e6
2.546891012977637e6,1.0488597011156003e6,-1.306015604424719e6
-1.0571326814173063e7,-7.59516994632165e6,7.766900735858335e6
1.592264477934353e6,2.814823297031829e6,5.636047719685958e6
5.24167604963517e6,4.20364454564078e6,1.1155377427378306e7
-2.8507102439585887e6,4.70031184626443e6,-622196.4584584094
-7.4854266492035305e6,5.550240854695703e6,8.476550862877935e6
9.404621129250938e6,-3.3325338883055365e6,1.1856814035110699e7
83903.993463571,1.3233443253674926e7,6.946614026137824e6
-4.975755863440092e6,-3.4050284711168543e6,1.368668587343801e7
-3.5992738418925554e6,908717.0753175883,3.55237862663014e6
-5.668743663795039e6,6.485988433040673e6,8.826459256299248e6
1.3966106539431987e6,5.3276941301406985e6,5.610812920024878e6
-8.531184343084153e6,2.613633720680454e6,-1.7189434640575552e6
2.460020726747577e6,3.050711033935703e6,4.433077121219999e6
-4.0349732687290157e6,-1.0565649981718015e7,1.6863729766915047e6
-2.566785846781169e6,-7.144841334754826e6,836614.894127048
-1.2471074370018803e6,1.1481817419905355e6,-2.537177075130266e6
-378320.7993481792,-2.8373677089997386e6,-7.210104130642153e6
-3.676352080448332e6,2.603037546697684e6,-42000.86391555751
7.641554982307268e6,-2.6377761621700698e6,-123571.13059650283
2.7287829927512296e6,-875489.7158363431,9.425037599125851e6
2.4717070008419217e6,-2.636292503473722e6,1.136163498849571e6
4.585935055509824e6,-7.8140646401009895e6,9.27043359764986e6
3.2079288584979055e6,2.986964538556914e6,111740.03569521611
-9.388544549808046e6,5.777434444751949e6,-7.186669183159395e6
325177.57291816594,1.0955220782081755e6,-6.860940114298733e6
-5.881567279102133e6,237166.20629505537,1.6302802104754834e6
-1.1185212864792163e7,6.537384741298543e6,-570052.4973749708
-4.330897786442862e6,-779256.1168837982,4.951758975902167e6
1.344973460523484e6,-1.4946135840947349e7,-5.836226940842724e6
8.1011977752591055e6,-8.1705588697674405e6,-7.061312386256249e6
-8.316229400042942e6,-6.406032379384091e6,-3.3946160226052334e6
488213.7794479595,-3.075788568582655e6,-2.0557846096953428e6
-1.7793041801615334e6,2.34810815739482e6,3.028901164977071e6
-551692.6621968553,-1.9775007967196037e6,3.4644288438167297e6
7.130523583703869e6,438957.0348297178,2.2945286387934303e6
-5.446840228282843e6,-1.4077618600949524e6,806854.0338125671
7.364605211189007e6,8.186071281468337e6,-387066.7786881708
3.1003285840183096e6,-6.713556287989377e6,2.9695737920014737e6
1.6671667172418537e7,-1.9624066692604276e6,-1.34972010360035e6
-7.4015033557984885e6,3.41062886793687e6,-2.6438237962908805e6
6.537540699926806e6,-1.059475754135216e6,-2.0007502604827255e6
-3.4439015357874515e6,-3.5912957507364666e6,2.9169440616412745e6
2.732791905689941e6,-8.319057505581275e6,-3.681407451515907e6
536591.9541113478,-2.2194444286808814e6,-1.563703650247164e6
4.393503438950266e6,3.0835257042646543e6,160126.97483798326
-1.2241736949881226e7,3.204428484737693e6,1.6857775034508393e6
3.5070767755238824e6,-8.132613943774724e6,-3.227048742864319e6
669150.7122886666,-6.386181384827087e6,2.3450207184336004e6
-1.2723151183072718e7,-993973.21454233,4.209492958976075e6
2.0127387124522272e6,1.4122051714751655e6,-4.777977964267199e6
1.13399051523389e6,8.472059734876134e6,2.6500676489082137e6
2.1550935581088336e6,-136913.0481272152,-3.320442495577331e6
-2.624758260932075e6,-3.88784656485873e6,3.7639037165198037e6
2.89295535243617e6,3.9271115501236254e6,2.5774178846283164e6
841836.108002409,-5.782717241264606e6,-162967.2195088547
-9.639178892091181e6,-4.237992521828722e6,-233212.9453611471
